Year,County,State,FIPS County Code,Opioid Prescribing Rater per 100
2016,"Sioux, IA",IA,19167,32
2016,"Story, IA",IA,19169,41.6
2016,"Tama, IA",IA,19171,31
2016,"Taylor, IA",IA,19173,20.6
2016,"Union, IA",IA,19175,126.2
2016,"Van Buren, IA",IA,19177,1.4
2016,"Wapello, IA",IA,19179,120.7
2016,"Warren, IA",IA,19181,40.5
2016,"Washington, IA",IA,19183,45.6
2016,"Wayne, IA",IA,19185,15.8
2016,"Webster, IA",IA,19187,90.4
2016,"Winnebago, IA",IA,19189,54.5
2016,"Winneshiek, IA",IA,19191,47.2
2016,"Woodbury, IA",IA,19193,72.7
2016,"Worth, IA",IA,19195,0.8
2016,"Wright, IA",IA,19197,64.7
2016,"Ada, ID",ID,16001,72
2016,"Adams, ID",ID,16003,–
2016,"Bannock, ID",ID,16005,101.6
2016,"Bear Lake, ID",ID,16007,113.3
2016,"Benewah, ID",ID,16009,90
2016,"Bingham, ID",ID,16011,66.8
2016,"Blaine, ID",ID,16013,46
2016,"Boise, ID",ID,16015,–
2016,"Bonner, ID",ID,16017,65
2016,"Bonneville, ID",ID,16019,92.3
2016,"Boundary, ID",ID,16021,99.8
2016,"Butte, ID",ID,16023,99.3
2016,"Camas, ID",ID,16025,–
2016,"Canyon, ID",ID,16027,76.3
2016,"Caribou, ID",ID,16029,107.1
2016,"Cassia, ID",ID,16031,102.8
2016,"Clark, ID",ID,16033,–
2016,"Clearwater, ID",ID,16035,64.5
2016,"Custer, ID",ID,16037,24.6
2016,"Elmore, ID",ID,16039,69.2
2016,"Franklin, ID",ID,16041,75.7
2016,"Fremont, ID",ID,16043,43.3
2016,"Gem, ID",ID,16045,108.8
2016,"Gooding, ID",ID,16047,60
2016,"Idaho, ID",ID,16049,56.4
2016,"Jefferson, ID",ID,16051,37.5
2016,"Jerome, ID",ID,16053,70.9
2016,"Kootenai, ID",ID,16055,95
2016,"Latah, ID",ID,16057,61.2
2016,"Lemhi, ID",ID,16059,99.1
2016,"Lewis, ID",ID,16061,8.9
2016,"Lincoln, ID",ID,16063,–
2016,"Madison, ID",ID,16065,51.8
2016,"Minidoka, ID",ID,16067,30.3
2016,"Nez Perce, ID",ID,16069,127.8
2016,"Oneida, ID",ID,16071,103.8
2016,"Owyhee, ID",ID,16073,12.1
2016,"Payette, ID",ID,16075,47.9
2016,"Power, ID",ID,16077,71.6
2016,"Shoshone, ID",ID,16079,106.5
2016,"Teton, ID",ID,16081,57.8
2016,"Twin Falls, ID",ID,16083,99.9
2016,"Valley, ID",ID,16085,95.9
2016,"Washington, ID",ID,16087,113.5
2016,"Adams, IL",IL,17001,133.7
2016,"Alexander, IL",IL,17003,4.4
2016,"Bond, IL",IL,17005,55.5
2016,"Boone, IL",IL,17007,50.6
2016,"Brown, IL",IL,17009,2.7
2016,"Bureau, IL",IL,17011,31
2016,"Calhoun, IL",IL,17013,2
2016,"Carroll, IL",IL,17015,36.2
2016,"Cass, IL",IL,17017,24.6
2016,"Champaign, IL",IL,17019,65.9
2016,"Christian, IL",IL,17021,86.8
2016,"Clark, IL",IL,17023,26.6
2016,"Clay, IL",IL,17025,76
2016,"Clinton, IL",IL,17027,34.2
2016,"Coles, IL",IL,17029,99.8
2016,"Cook, IL",IL,17031,41.3
2016,"Crawford, IL",IL,17033,32
2016,"Cumberland, IL",IL,17035,0.6
2016,"DeKalb, IL",IL,17037,57.7
2016,"De Witt, IL",IL,17039,85.3
2016,"Douglas, IL",IL,17041,32.4
2016,"DuPage, IL",IL,17043,46.7
2016,"Edgar, IL",IL,17045,105.5
2016,"Edwards, IL",IL,17047,96.2
2016,"Effingham, IL",IL,17049,71.2
2016,"Fayette, IL",IL,17051,61.5
2016,"Ford, IL",IL,17053,3.7
2016,"Franklin, IL",IL,17055,138.5
2016,"Fulton, IL",IL,17057,69.1
2016,"Gallatin, IL",IL,17059,0.1
2016,"Greene, IL",IL,17061,2.5
2016,"Grundy, IL",IL,17063,91.6
2016,"Hamilton, IL",IL,17065,2.7
2016,"Hancock, IL",IL,17067,25.9
2016,"Hardin, IL",IL,17069,239.5
2016,"Henderson, IL",IL,17071,0.3
2016,"Henry, IL",IL,17073,61.5
2016,"Iroquois, IL",IL,17075,57.6
2016,"Jackson, IL",IL,17077,104.5
2016,"Jasper, IL",IL,17079,42.3
2016,"Jefferson, IL",IL,17081,113.7
2016,"Jersey, IL",IL,17083,117.9
2016,"Jo Daviess, IL",IL,17085,38.2
2016,"Johnson, IL",IL,17087,29.8
2016,"Kane, IL",IL,17089,41.5
2016,"Kankakee, IL",IL,17091,81.8
2016,"Kendall, IL",IL,17093,52.1
2016,"Knox, IL",IL,17095,106.9
2016,"Lake, IL",IL,17097,52.2
2016,"La Salle, IL",IL,17099,84.6
2016,"Lawrence, IL",IL,17101,86.8
2016,"Lee, IL",IL,17103,63.2
2016,"Livingston, IL",IL,17105,71.3
2016,"Logan, IL",IL,17107,80.1
2016,"McDonough, IL",IL,17109,81.1
2016,"McHenry, IL",IL,17111,63
2016,"McLean, IL",IL,17113,57.3
2016,"Macon, IL",IL,17115,98.2
2016,"Macoupin, IL",IL,17117,39.2
2016,"Madison, IL",IL,17119,106.1
2016,"Marion, IL",IL,17121,127.8
2016,"Marshall, IL",IL,17123,55.7
2016,"Mason, IL",IL,17125,60.6
2016,"Massac, IL",IL,17127,149.3
2016,"Menard, IL",IL,17129,13.4
2016,"Mercer, IL",IL,17131,34.9
2016,"Monroe, IL",IL,17133,71.9
2016,"Montgomery, IL",IL,17135,122.5
2016,"Morgan, IL",IL,17137,127.4
2016,"Moultrie, IL",IL,17139,39.1
2016,"Ogle, IL",IL,17141,24
2016,"Peoria, IL",IL,17143,79
2016,"Perry, IL",IL,17145,50.2
2016,"Piatt, IL",IL,17147,35.8
2016,"Pike, IL",IL,17149,26.8
2016,"Pope, IL",IL,17151,49.1
2016,"Pulaski, IL",IL,17153,83.4
2016,"Putnam, IL",IL,17155,27
2016,"Randolph, IL",IL,17157,68.6
2016,"Richland, IL",IL,17159,88.4
2016,"Rock Island, IL",IL,17161,84.2
2016,"St. Clair, IL",IL,17163,77
2016,"Saline, IL",IL,17165,217.1
2016,"Sangamon, IL",IL,17167,98.4
2016,"Schuyler, IL",IL,17169,2.6
2016,"Scott, IL",IL,17171,0.1
2016,"Shelby, IL",IL,17173,33
2016,"Stark, IL",IL,17175,–
2016,"Stephenson, IL",IL,17177,82.9
2016,"Tazewell, IL",IL,17179,90.9
2016,"Union, IL",IL,17181,159.4
2016,"Vermilion, IL",IL,17183,93.6
2016,"Wabash, IL",IL,17185,112.3
2016,"Warren, IL",IL,17187,76.7
2016,"Washington, IL",IL,17189,32.5
2016,"Wayne, IL",IL,17191,79.9
2016,"White, IL",IL,17193,113.1
2016,"Whiteside, IL",IL,17195,64.1
2016,"Will, IL",IL,17197,53.9
2016,"Williamson, IL",IL,17199,151.9
2016,"Winnebago, IL",IL,17201,94.5
2016,"Woodford, IL",IL,17203,28.9
2016,"Adams, IN",IN,18001,63.8
2016,"Allen, IN",IN,18003,76
2016,"Bartholomew, IN",IN,18005,93.5
2016,"Benton, IN",IN,18007,20.8
2016,"Blackford, IN",IN,18009,83.3
2016,"Boone, IN",IN,18011,66.7
2016,"Brown, IN",IN,18013,39.7
2016,"Carroll, IN",IN,18015,30.6
2016,"Cass, IN",IN,18017,69.9
2016,"Clark, IN",IN,18019,104.8
2016,"Clay, IN",IN,18021,94.8
2016,"Clinton, IN",IN,18023,70
2016,"Crawford, IN",IN,18025,51.8
2016,"Daviess, IN",IN,18027,80.8
2016,"Dearborn, IN",IN,18029,88.8
2016,"Decatur, IN",IN,18031,72.9
2016,"DeKalb, IN",IN,18033,69.1
2016,"Delaware, IN",IN,18035,99.4
2016,"Dubois, IN",IN,18037,102.7
2016,"Elkhart, IN",IN,18039,73
2016,"Fayette, IN",IN,18041,115.6
2016,"Floyd, IN",IN,18043,131.9
2016,"Fountain, IN",IN,18045,117
2016,"Franklin, IN",IN,18047,50.3
2016,"Fulton, IN",IN,18049,94.4
2016,"Gibson, IN",IN,18051,92.8
2016,"Grant, IN",IN,18053,104.2
2016,"Greene, IN",IN,18055,94
2016,"Hamilton, IN",IN,18057,50.6
2016,"Hancock, IN",IN,18059,76.8
2016,"Harrison, IN",IN,18061,91.7
2016,"Hendricks, IN",IN,18063,73
2016,"Henry, IN",IN,18065,97.4
2016,"Howard, IN",IN,18067,122.7
2016,"Huntington, IN",IN,18069,78.7
2016,"Jackson, IN",IN,18071,90.1
2016,"Jasper, IN",IN,18073,122.5
2016,"Jay, IN",IN,18075,89.2
2016,"Jefferson, IN",IN,18077,113.9
2016,"Jennings, IN",IN,18079,98.2
2016,"Johnson, IN",IN,18081,84.1
2016,"Knox, IN",IN,18083,129.6
2016,"Kosciusko, IN",IN,18085,74.1
2016,"LaGrange, IN",IN,18087,23.1
2016,"Lake, IN",IN,18089,82.8
2016,"LaPorte, IN",IN,18091,105.9
2016,"Lawrence, IN",IN,18093,132.8
2016,"Madison, IN",IN,18095,110.1
2016,"Marion, IN",IN,18097,72.4
2016,"Marshall, IN",IN,18099,89.2
2016,"Martin, IN",IN,18101,108.8
2016,"Miami, IN",IN,18103,67.3
2016,"Monroe, IN",IN,18105,71.5
2016,"Montgomery, IN",IN,18107,98.6
2016,"Morgan, IN",IN,18109,110.9
2016,"Newton, IN",IN,18111,25.8
2016,"Noble, IN",IN,18113,77
2016,"Ohio, IN",IN,18115,4.1
2016,"Orange, IN",IN,18117,105.9
2016,"Owen, IN",IN,18119,74.7
2016,"Parke, IN",IN,18121,41.1
2016,"Perry, IN",IN,18123,105.8
2016,"Pike, IN",IN,18125,94.6
2016,"Porter, IN",IN,18127,89.9
2016,"Posey, IN",IN,18129,55.7
2016,"Pulaski, IN",IN,18131,71.5
2016,"Putnam, IN",IN,18133,78.8
2016,"Randolph, IN",IN,18135,77.2
2016,"Ripley, IN",IN,18137,107.8
2016,"Rush, IN",IN,18139,79.2
2016,"St. Joseph, IN",IN,18141,81.3
2016,"Scott, IN",IN,18143,149
2016,"Shelby, IN",IN,18145,78.2
2016,"Spencer, IN",IN,18147,39.5
2016,"Starke, IN",IN,18149,114.9
2016,"Steuben, IN",IN,18151,82.3
2016,"Sullivan, IN",IN,18153,97.9
2016,"Switzerland, IN",IN,18155,45.6
2016,"Tippecanoe, IN",IN,18157,71.4
2016,"Tipton, IN",IN,18159,59
2016,"Union, IN",IN,18161,56.3
2016,"Vanderburgh, IN",IN,18163,137.8
2016,"Vermillion, IN",IN,18165,92.2
2016,"Vigo, IN",IN,18167,103.8
2016,"Wabash, IN",IN,18169,94.2
2016,"Warren, IN",IN,18171,–
2016,"Warrick, IN",IN,18173,83.4
2016,"Washington, IN",IN,18175,74.3
2016,"Wayne, IN",IN,18177,101.5
2016,"Wells, IN",IN,18179,75.5
2016,"White, IN",IN,18181,83
2016,"Whitley, IN",IN,18183,93.7
2016,"Allen, KS",KS,20001,94.7
2016,"Anderson, KS",KS,20003,1.1
2016,"Atchison, KS",KS,20005,104.6
2016,"Barber, KS",KS,20007,4.3
2016,"Barton, KS",KS,20009,103.6
2016,"Bourbon, KS",KS,20011,116.7
2016,"Brown, KS",KS,20013,47.7
2016,"Butler, KS",KS,20015,96.6
2016,"Chase, KS",KS,20017,–
2016,"Chautauqua, KS",KS,20019,14.3
2016,"Cherokee, KS",KS,20021,42.6
2016,"Cheyenne, KS",KS,20023,116.2
2016,"Clark, KS",KS,20025,0.9
2016,"Clay, KS",KS,20027,83.6
2016,"Cloud, KS",KS,20029,47.2
2016,"Coffey, KS",KS,20031,5.1
2016,"Comanche, KS",KS,20033,1.1
2016,"Cowley, KS",KS,20035,94.9
2016,"Crawford, KS",KS,20037,105.2
2016,"Decatur, KS",KS,20039,82.5
2016,"Dickinson, KS",KS,20041,1.6
2016,"Doniphan, KS",KS,20043,–
2016,"Douglas, KS",KS,20045,67.4
2016,"Edwards, KS",KS,20047,65.7
2016,"Elk, KS",KS,20049,5.5
2016,"Ellis, KS",KS,20051,107.9
2016,"Ellsworth, KS",KS,20053,70.8
2016,"Finney, KS",KS,20055,74.5
2016,"Ford, KS",KS,20057,83.7
2016,"Franklin, KS",KS,20059,104.1
2016,"Geary, KS",KS,20061,62.8
2016,"Gove, KS",KS,20063,29.9
2016,"Graham, KS",KS,20065,144.7
2016,"Grant, KS",KS,20067,61
2016,"Gray, KS",KS,20069,23.2
2016,"Greeley, KS",KS,20071,110.5
2016,"Greenwood, KS",KS,20073,2.1
2016,"Hamilton, KS",KS,20075,70.4
2016,"Harper, KS",KS,20077,64.6
2016,"Harvey, KS",KS,20079,84.8
2016,"Haskell, KS",KS,20081,2.4
2016,"Hodgeman, KS",KS,20083,0.3
2016,"Jackson, KS",KS,20085,48.3
2016,"Jefferson, KS",KS,20087,0.6
2016,"Jewell, KS",KS,20089,0.6
2016,"Johnson, KS",KS,20091,66.9
2016,"Kearny, KS",KS,20093,48.1
2016,"Kingman, KS",KS,20095,–
2016,"Kiowa, KS",KS,20097,69.5
2016,"Labette, KS",KS,20099,105.7
2016,"Lane, KS",KS,20101,90.2
2016,"Leavenworth, KS",KS,20103,44.3
2016,"Lincoln, KS",KS,20105,1.3
2016,"Linn, KS",KS,20107,3.7
2016,"Logan, KS",KS,20109,66.2
2016,"Lyon, KS",KS,20111,76.6
2016,"McPherson, KS",KS,20113,79.7
2016,"Marion, KS",KS,20115,29.1
2016,"Marshall, KS",KS,20117,32.6
2016,"Meade, KS",KS,20119,0.9
2016,"Miami, KS",KS,20121,27.8
2016,"Mitchell, KS",KS,20123,96.8
2016,"Montgomery, KS",KS,20125,113.3
2016,"Morris, KS",KS,20127,1.2
2016,"Morton, KS",KS,20129,137
2016,"Nemaha, KS",KS,20131,28.6
2016,"Neosho, KS",KS,20133,38.3
2016,"Ness, KS",KS,20135,97.7
2016,"Norton, KS",KS,20137,102.2
2016,"Osage, KS",KS,20139,1.7
2016,"Osborne, KS",KS,20141,165.4
2016,"Ottawa, KS",KS,20143,1.6
2016,"Pawnee, KS",KS,20145,51
2016,"Phillips, KS",KS,20147,2.4
2016,"Pottawatomie, KS",KS,20149,1.1
2016,"Pratt, KS",KS,20151,184.8
2016,"Rawlins, KS",KS,20153,0.3
2016,"Reno, KS",KS,20155,106.7
2016,"Republic, KS",KS,20157,2.1
2016,"Rice, KS",KS,20159,50.1
2016,"Riley, KS",KS,20161,66.8
2016,"Rooks, KS",KS,20163,2.3
2016,"Rush, KS",KS,20165,42.1
2016,"Russell, KS",KS,20167,2.5
2016,"Saline, KS",KS,20169,137.2
2016,"Scott, KS",KS,20171,93.6
2016,"Sedgwick, KS",KS,20173,99.9
2016,"Seward, KS",KS,20175,103
2016,"Shawnee, KS",KS,20177,106.3
2016,"Sheridan, KS",KS,20179,1.6
2016,"Sherman, KS",KS,20181,90.5
2016,"Smith, KS",KS,20183,137.1
2016,"Stafford, KS",KS,20185,–
2016,"Stanton, KS",KS,20187,40.9
2016,"Stevens, KS",KS,20189,25.2
2016,"Sumner, KS",KS,20191,66.5
2016,"Thomas, KS",KS,20193,89.1
2016,"Trego, KS",KS,20195,137.9
2016,"Wabaunsee, KS",KS,20197,–
2016,"Wallace, KS",KS,20199,41.8
2016,"Washington, KS",KS,20201,81.3
2016,"Wichita, KS",KS,20203,–
2016,"Wilson, KS",KS,20205,117.3
2016,"Woodson, KS",KS,20207,0.6
2016,"Wyandotte, KS",KS,20209,71.5
2016,"Adair, KY",KY,21001,100.2
2016,"Allen, KY",KY,21003,92.7
2016,"Anderson, KY",KY,21005,90.4
2016,"Ballard, KY",KY,21007,102.9
2016,"Barren, KY",KY,21009,125.6
2016,"Bath, KY",KY,21011,53.7
2016,"Bell, KY",KY,21013,249.7
2016,"Boone, KY",KY,21015,89
2016,"Bourbon, KY",KY,21017,98
2016,"Boyd, KY",KY,21019,90.8
2016,"Boyle, KY",KY,21021,117.6
2016,"Bracken, KY",KY,21023,18.5
2016,"Breathitt, KY",KY,21025,185.8
2016,"Breckinridge, KY",KY,21027,47.2
2016,"Bullitt, KY",KY,21029,64.6
2016,"Butler, KY",KY,21031,90.5
2016,"Caldwell, KY",KY,21033,132.2
2016,"Calloway, KY",KY,21035,97.3
2016,"Campbell, KY",KY,21037,85.9
2016,"Carlisle, KY",KY,21039,81.3
2016,"Carroll, KY",KY,21041,163.8
2016,"Carter, KY",KY,21043,75.3
2016,"Casey, KY",KY,21045,106.1
2016,"Christian, KY",KY,21047,63.5
2016,"Clark, KY",KY,21049,95.1
2016,"Clay, KY",KY,21051,219.1
2016,"Clinton, KY",KY,21053,156.6
2016,"Crittenden, KY",KY,21055,122.5
2016,"Cumberland, KY",KY,21057,174.3
2016,"Daviess, KY",KY,21059,103.2
2016,"Edmonson, KY",KY,21061,90.9
2016,"Elliott, KY",KY,21063,39.3
2016,"Estill, KY",KY,21065,146.1
2016,"Fayette, KY",KY,21067,65.4
2016,"Fleming, KY",KY,21069,71.1
2016,"Floyd, KY",KY,21071,226.2
2016,"Franklin, KY",KY,21073,95.4
2016,"Fulton, KY",KY,21075,179.9
2016,"Gallatin, KY",KY,21077,42.7
2016,"Garrard, KY",KY,21079,50.5
2016,"Grant, KY",KY,21081,106.8
2016,"Graves, KY",KY,21083,96.9
2016,"Grayson, KY",KY,21085,128.3
2016,"Green, KY",KY,21087,81.5
2016,"Greenup, KY",KY,21089,77
2016,"Hancock, KY",KY,21091,26
2016,"Hardin, KY",KY,21093,86.4
2016,"Harlan, KY",KY,21095,129.9
2016,"Harrison, KY",KY,21097,96.3
2016,"Hart, KY",KY,21099,59
2016,"Henderson, KY",KY,21101,143.4
2016,"Henry, KY",KY,21103,61.8
2016,"Hickman, KY",KY,21105,61.9
2016,"Hopkins, KY",KY,21107,129.9
2016,"Jackson, KY",KY,21109,48.1
2016,"Jefferson, KY",KY,21111,83.4
2016,"Jessamine, KY",KY,21113,91.4
2016,"Johnson, KY",KY,21115,178.1
2016,"Kenton, KY",KY,21117,74.9
2016,"Knott, KY",KY,21119,87.5
2016,"Knox, KY",KY,21121,86.9
2016,"Larue, KY",KY,21123,86.5
2016,"Laurel, KY",KY,21125,106
2016,"Lawrence, KY",KY,21127,107
2016,"Lee, KY",KY,21129,147.1
2016,"Leslie, KY",KY,21131,209.7
2016,"Letcher, KY",KY,21133,137.1
2016,"Lewis, KY",KY,21135,23.7
2016,"Lincoln, KY",KY,21137,74.4
2016,"Livingston, KY",KY,21139,6.5
2016,"Logan, KY",KY,21141,103.9
2016,"Lyon, KY",KY,21143,115.8
2016,"McCracken, KY",KY,21145,183.7
2016,"McCreary, KY",KY,21147,120.9
2016,"McLean, KY",KY,21149,87
2016,"Madison, KY",KY,21151,83.9
2016,"Magoffin, KY",KY,21153,157.7
2016,"Marion, KY",KY,21155,108.5
2016,"Marshall, KY",KY,21157,115.5
2016,"Martin, KY",KY,21159,135.7
2016,"Mason, KY",KY,21161,102
2016,"Meade, KY",KY,21163,58.5
2016,"Menifee, KY",KY,21165,43
2016,"Mercer, KY",KY,21167,98.2
2016,"Metcalfe, KY",KY,21169,72.4
2016,"Monroe, KY",KY,21171,120.2
2016,"Montgomery, KY",KY,21173,146.4
2016,"Morgan, KY",KY,21175,65.6
2016,"Muhlenberg, KY",KY,21177,128
2016,"Nelson, KY",KY,21179,92.4
2016,"Nicholas, KY",KY,21181,42.8
2016,"Ohio, KY",KY,21183,112.3
2016,"Oldham, KY",KY,21185,57.8
2016,"Owen, KY",KY,21187,51.3
2016,"Owsley, KY",KY,21189,251.6
2016,"Pendleton, KY",KY,21191,51.8
2016,"Perry, KY",KY,21193,209.3
2016,"Pike, KY",KY,21195,220
2016,"Powell, KY",KY,21197,149.1
2016,"Pulaski, KY",KY,21199,98.9
2016,"Robertson, KY",KY,21201,–
2016,"Rockcastle, KY",KY,21203,80.5
2016,"Rowan, KY",KY,21205,121.5
2016,"Russell, KY",KY,21207,125.1
2016,"Scott, KY",KY,21209,77.9
2016,"Shelby, KY",KY,21211,73.8
2016,"Simpson, KY",KY,21213,102.4
2016,"Spencer, KY",KY,21215,44.3
2016,"Taylor, KY",KY,21217,91.7
2016,"Todd, KY",KY,21219,5.5
2016,"Trigg, KY",KY,21221,73.3
2016,"Trimble, KY",KY,21223,36.7
2016,"Union, KY",KY,21225,126.9
2016,"Warren, KY",KY,21227,94.6
2016,"Washington, KY",KY,21229,41.2
2016,"Wayne, KY",KY,21231,128.1
2016,"Webster, KY",KY,21233,100.6
2016,"Whitley, KY",KY,21235,239.6
2016,"Wolfe, KY",KY,21237,163.9
2016,"Woodford, KY",KY,21239,60.5
2016,"Acadia, LA",LA,22001,76.8
2016,"Allen, LA",LA,22003,92.8
2016,"Ascension, LA",LA,22005,93.5
2016,"Assumption, LA",LA,22007,33.1
2016,"Avoyelles, LA",LA,22009,126.6
2016,"Beauregard, LA",LA,22011,75.2
2016,"Bienville, LA",LA,22013,59.4
2016,"Bossier, LA",LA,22015,95.3
2016,"Caddo, LA",LA,22017,112.1
2016,"Calcasieu, LA",LA,22019,105.6
2016,"Caldwell, LA",LA,22021,51.8
2016,"Cameron, LA",LA,22023,–
2016,"Catahoula, LA",LA,22025,96.5
2016,"Claiborne, LA",LA,22027,97.1
2016,"Concordia, LA",LA,22029,76.7
2016,"De Soto, LA",LA,22031,64.4
2016,"East Baton Rouge, LA",LA,22033,92.1
2016,"East Carroll, LA",LA,22035,105.8
2016,"East Feliciana, LA",LA,22037,46.6
2016,"Evangeline, LA",LA,22039,192.1
2016,"Franklin, LA",LA,22041,123.6
2016,"Grant, LA",LA,22043,43.2
2016,"Iberia, LA",LA,22045,93.1
2016,"Iberville, LA",LA,22047,80.7
2016,"Jackson, LA",LA,22049,77.7
2016,"Jefferson, LA",LA,22051,106.5
2016,"Jefferson Davis, LA",LA,22053,103.7
2016,"Lafayette, LA",LA,22055,97.1
2016,"Lafourche, LA",LA,22057,96.3
2016,"La Salle, LA",LA,22059,119.3
2016,"Lincoln, LA",LA,22061,98.4
2016,"Livingston, LA",LA,22063,105.2
2016,"Madison, LA",LA,22065,1.8
2016,"Morehouse, LA",LA,22067,118.4
2016,"Natchitoches, LA",LA,22069,76.6
2016,"Orleans, LA",LA,22071,64.8
2016,"Ouachita, LA",LA,22073,110.9
2016,"Plaquemines, LA",LA,22075,47.6
2016,"Pointe Coupee, LA",LA,22077,95
2016,"Rapides, LA",LA,22079,144
2016,"Red River, LA",LA,22081,118
2016,"Richland, LA",LA,22083,139.3
2016,"Sabine, LA",LA,22085,66.9
2016,"St. Bernard, LA",LA,22087,147.5
2016,"St. Charles, LA",LA,22089,74
2016,"St. Helena, LA",LA,22091,73.1
2016,"St. James, LA",LA,22093,84
2016,"St. John the Baptist, LA",LA,22095,93.2
2016,"St. Landry, LA",LA,22097,145.5
2016,"St. Martin, LA",LA,22099,74.8
2016,"St. Mary, LA",LA,22101,107.6
2016,"St. Tammany, LA",LA,22103,102.6
2016,"Tangipahoa, LA",LA,22105,129.5
2016,"Tensas, LA",LA,22107,44.6
2016,"Terrebonne, LA",LA,22109,97.5
2016,"Union, LA",LA,22111,86.2
2016,"Vermilion, LA",LA,22113,66.1
2016,"Vernon, LA",LA,22115,78.2
2016,"Washington, LA",LA,22117,136.9
2016,"Webster, LA",LA,22119,114.7
2016,"West Baton Rouge, LA",LA,22121,101.1
2016,"West Carroll, LA",LA,22123,50.7
2016,"West Feliciana, LA",LA,22125,45.2
2016,"Winn, LA",LA,22127,111.5
2016,"Barnstable, MA",MA,25001,60.8
2016,"Berkshire, MA",MA,25003,58.3
2016,"Bristol, MA",MA,25005,72.5
2016,"Dukes, MA",MA,25007,55.4
2016,"Essex, MA",MA,25009,46.9
2016,"Franklin, MA",MA,25011,51.5
2016,"Hampden, MA",MA,25013,66.7
2016,"Hampshire, MA",MA,25015,56.7
2016,"Middlesex, MA",MA,25017,33.8
2016,"Nantucket, MA",MA,25019,36.7
2016,"Norfolk, MA",MA,25021,42.3
2016,"Plymouth, MA",MA,25023,53.5
2016,"Suffolk, MA",MA,25025,32.2
2016,"Worcester, MA",MA,25027,51.7
2016,"Allegany, MD",MD,24001,127.2
2016,"Anne Arundel, MD",MD,24003,69.8
2016,"Baltimore, MD",MD,24005,71.4
2016,"Calvert, MD",MD,24009,90.1
2016,"Caroline, MD",MD,24011,46.4
2016,"Carroll, MD",MD,24013,72.4
2016,"Cecil, MD",MD,24015,74
2016,"Charles, MD",MD,24017,78.5
2016,"Dorchester, MD",MD,24019,69.5
2016,"Frederick, MD",MD,24021,67.4
2016,"Garrett, MD",MD,24023,96.7
2016,"Harford, MD",MD,24025,72.9
2016,"Howard, MD",MD,24027,35.5
2016,"Kent, MD",MD,24029,117.1
2016,"Montgomery, MD",MD,24031,34.7
2016,"Prince George’s, MD",MD,24033,38.7
2016,"Queen Anne’s, MD",MD,24035,67.4
2016,"St. Mary’s, MD",MD,24037,66.8
2016,"Somerset, MD",MD,24039,49.3
2016,"Talbot, MD",MD,24041,104.1
2016,"Washington, MD",MD,24043,113.1
2016,"Wicomico, MD",MD,24045,77.4
2016,"Worcester, MD",MD,24047,76.5
2016,"Baltimore City, MD",MD,24510,54.6
2016,"Androscoggin, ME",ME,23001,71.9
2016,"Aroostook, ME",ME,23003,74.6
2016,"Cumberland, ME",ME,23005,53.4
2016,"Franklin, ME",ME,23007,60.7
2016,"Hancock, ME",ME,23009,65.5
2016,"Kennebec, ME",ME,23011,101.7
2016,"Knox, ME",ME,23013,61.9
2016,"Lincoln, ME",ME,23015,45.4
2016,"Oxford, ME",ME,23017,72.8
2016,"Penobscot, ME",ME,23019,71.2
2016,"Piscataquis, ME",ME,23021,77.9
2016,"Sagadahoc, ME",ME,23023,61.5
2016,"Somerset, ME",ME,23025,76.8
2016,"Waldo, ME",ME,23027,46
2016,"Washington, ME",ME,23029,64.3
2016,"York, ME",ME,23031,63.8
2016,"Alcona, MI",MI,26001,28.2
2016,"Alger, MI",MI,26003,73.5
2016,"Allegan, MI",MI,26005,52.9
2016,"Alpena, MI",MI,26007,118.8
2016,"Antrim, MI",MI,26009,50.7
2016,"Arenac, MI",MI,26011,109.3
2016,"Baraga, MI",MI,26013,83.9
2016,"Barry, MI",MI,26015,63.7
2016,"Bay, MI",MI,26017,101.6
2016,"Benzie, MI",MI,26019,71.8
2016,"Berrien, MI",MI,26021,97.4
2016,"Branch, MI",MI,26023,76.8
2016,"Calhoun, MI",MI,26025,120.4
2016,"Cass, MI",MI,26027,39.5
2016,"Charlevoix, MI",MI,26029,80.7
2016,"Cheboygan, MI",MI,26031,121.5
2016,"Chippewa, MI",MI,26033,62.9
2016,"Clare, MI",MI,26035,125.3
2016,"Clinton, MI",MI,26037,38.2
2016,"Crawford, MI",MI,26039,127.3
2016,"Delta, MI",MI,26041,101.8
2016,"Dickinson, MI",MI,26043,105.9
2016,"Eaton, MI",MI,26045,95.2
2016,"Emmet, MI",MI,26047,127.1
2016,"Genesee, MI",MI,26049,119.7
2016,"Gladwin, MI",MI,26051,104.6
2016,"Gogebic, MI",MI,26053,113.4
2016,"Grand Traverse, MI",MI,26055,103
2016,"Gratiot, MI",MI,26057,77.1
2016,"Hillsdale, MI",MI,26059,70.4
2016,"Houghton, MI",MI,26061,42.7
2016,"Huron, MI",MI,26063,75.1
2016,"Ingham, MI",MI,26065,71.7
2016,"Ionia, MI",MI,26067,67.2
2016,"Iosco, MI",MI,26069,153.4
2016,"Iron, MI",MI,26071,82.2
2016,"Isabella, MI",MI,26073,74.6
2016,"Jackson, MI",MI,26075,83.7
2016,"Kalamazoo, MI",MI,26077,72.4
2016,"Kalkaska, MI",MI,26079,106.5
2016,"Kent, MI",MI,26081,75.5
2016,"Keweenaw, MI",MI,26083,–
