Year,County,State,FIPS County Code,Opioid Prescribing Rater per 100
2013,"Taylor, IA",IA,19173,39.1
2013,"Union, IA",IA,19175,153.4
2013,"Van Buren, IA",IA,19177,–
2013,"Wapello, IA",IA,19179,121.9
2013,"Warren, IA",IA,19181,43.9
2013,"Washington, IA",IA,19183,43.1
2013,"Wayne, IA",IA,19185,80.3
2013,"Webster, IA",IA,19187,99.1
2013,"Winnebago, IA",IA,19189,56.8
2013,"Winneshiek, IA",IA,19191,53
2013,"Woodbury, IA",IA,19193,69.1
2013,"Worth, IA",IA,19195,–
2013,"Wright, IA",IA,19197,73.6
2013,"Ada, ID",ID,16001,83.1
2013,"Adams, ID",ID,16003,–
2013,"Bannock, ID",ID,16005,107.5
2013,"Bear Lake, ID",ID,16007,122.4
2013,"Benewah, ID",ID,16009,99.8
2013,"Bingham, ID",ID,16011,76
2013,"Blaine, ID",ID,16013,43
2013,"Boise, ID",ID,16015,–
2013,"Bonner, ID",ID,16017,102.9
2013,"Bonneville, ID",ID,16019,103.4
2013,"Boundary, ID",ID,16021,110
2013,"Butte, ID",ID,16023,100.8
2013,"Camas, ID",ID,16025,–
2013,"Canyon, ID",ID,16027,85.9
2013,"Caribou, ID",ID,16029,125
2013,"Cassia, ID",ID,16031,129.4
2013,"Clark, ID",ID,16033,–
2013,"Clearwater, ID",ID,16035,106.6
2013,"Custer, ID",ID,16037,38.9
2013,"Elmore, ID",ID,16039,65.1
2013,"Franklin, ID",ID,16041,95.2
2013,"Fremont, ID",ID,16043,44.4
2013,"Gem, ID",ID,16045,121.6
2013,"Gooding, ID",ID,16047,46.5
2013,"Idaho, ID",ID,16049,72
2013,"Jefferson, ID",ID,16051,39.9
2013,"Jerome, ID",ID,16053,85.3
2013,"Kootenai, ID",ID,16055,106.4
2013,"Latah, ID",ID,16057,75.3
2013,"Lemhi, ID",ID,16059,95.8
2013,"Lewis, ID",ID,16061,213.2
2013,"Lincoln, ID",ID,16063,–
2013,"Madison, ID",ID,16065,56.7
2013,"Minidoka, ID",ID,16067,35.9
2013,"Nez Perce, ID",ID,16069,137.4
2013,"Oneida, ID",ID,16071,112.5
2013,"Owyhee, ID",ID,16073,22
2013,"Payette, ID",ID,16075,43.4
2013,"Power, ID",ID,16077,80.1
2013,"Shoshone, ID",ID,16079,137
2013,"Teton, ID",ID,16081,68.3
2013,"Twin Falls, ID",ID,16083,122.5
2013,"Valley, ID",ID,16085,107.3
2013,"Washington, ID",ID,16087,134.2
2013,"Adams, IL",IL,17001,145.3
2013,"Alexander, IL",IL,17003,45.1
2013,"Bond, IL",IL,17005,72.1
2013,"Boone, IL",IL,17007,56.6
2013,"Brown, IL",IL,17009,–
2013,"Bureau, IL",IL,17011,33.1
2013,"Calhoun, IL",IL,17013,–
2013,"Carroll, IL",IL,17015,20.9
2013,"Cass, IL",IL,17017,33.7
2013,"Champaign, IL",IL,17019,72.2
2013,"Christian, IL",IL,17021,96.6
2013,"Clark, IL",IL,17023,81.5
2013,"Clay, IL",IL,17025,96.6
2013,"Clinton, IL",IL,17027,36.3
2013,"Coles, IL",IL,17029,119.8
2013,"Cook, IL",IL,17031,46.2
2013,"Crawford, IL",IL,17033,34.4
2013,"Cumberland, IL",IL,17035,–
2013,"DeKalb, IL",IL,17037,63.3
2013,"De Witt, IL",IL,17039,96.3
2013,"Douglas, IL",IL,17041,16.5
2013,"DuPage, IL",IL,17043,52.7
2013,"Edgar, IL",IL,17045,136.3
2013,"Edwards, IL",IL,17047,68.5
2013,"Effingham, IL",IL,17049,120.9
2013,"Fayette, IL",IL,17051,74.2
2013,"Ford, IL",IL,17053,–
2013,"Franklin, IL",IL,17055,146.9
2013,"Fulton, IL",IL,17057,83.1
2013,"Gallatin, IL",IL,17059,–
2013,"Greene, IL",IL,17061,–
2013,"Grundy, IL",IL,17063,85.4
2013,"Hamilton, IL",IL,17065,30.6
2013,"Hancock, IL",IL,17067,39.1
2013,"Hardin, IL",IL,17069,231.4
2013,"Henderson, IL",IL,17071,–
2013,"Henry, IL",IL,17073,64.9
2013,"Iroquois, IL",IL,17075,69.1
2013,"Jackson, IL",IL,17077,121.7
2013,"Jasper, IL",IL,17079,47.1
2013,"Jefferson, IL",IL,17081,127.7
2013,"Jersey, IL",IL,17083,114.3
2013,"Jo Daviess, IL",IL,17085,49.3
2013,"Johnson, IL",IL,17087,–
2013,"Kane, IL",IL,17089,46.6
2013,"Kankakee, IL",IL,17091,89.1
2013,"Kendall, IL",IL,17093,62.1
2013,"Knox, IL",IL,17095,117.7
2013,"Lake, IL",IL,17097,59.1
2013,"La Salle, IL",IL,17099,93.5
2013,"Lawrence, IL",IL,17101,118
2013,"Lee, IL",IL,17103,72.3
2013,"Livingston, IL",IL,17105,84.8
2013,"Logan, IL",IL,17107,93.9
2013,"McDonough, IL",IL,17109,80.5
2013,"McHenry, IL",IL,17111,73.4
2013,"McLean, IL",IL,17113,65.3
2013,"Macon, IL",IL,17115,112.1
2013,"Macoupin, IL",IL,17117,43
2013,"Madison, IL",IL,17119,121.9
2013,"Marion, IL",IL,17121,135.6
2013,"Marshall, IL",IL,17123,15.3
2013,"Mason, IL",IL,17125,69
2013,"Massac, IL",IL,17127,132.9
2013,"Menard, IL",IL,17129,–
2013,"Mercer, IL",IL,17131,40.4
2013,"Monroe, IL",IL,17133,85.6
2013,"Montgomery, IL",IL,17135,133.8
2013,"Morgan, IL",IL,17137,122.7
2013,"Moultrie, IL",IL,17139,41.1
2013,"Ogle, IL",IL,17141,25.3
2013,"Peoria, IL",IL,17143,89.7
2013,"Perry, IL",IL,17145,111.3
2013,"Piatt, IL",IL,17147,41.2
2013,"Pike, IL",IL,17149,28.2
2013,"Pope, IL",IL,17151,8
2013,"Pulaski, IL",IL,17153,67.1
2013,"Putnam, IL",IL,17155,–
2013,"Randolph, IL",IL,17157,60.1
2013,"Richland, IL",IL,17159,110.5
2013,"Rock Island, IL",IL,17161,87.2
2013,"St. Clair, IL",IL,17163,82.5
2013,"Saline, IL",IL,17165,234.2
2013,"Sangamon, IL",IL,17167,113.5
2013,"Schuyler, IL",IL,17169,115.4
2013,"Scott, IL",IL,17171,–
2013,"Shelby, IL",IL,17173,40.3
2013,"Stark, IL",IL,17175,–
2013,"Stephenson, IL",IL,17177,90.7
2013,"Tazewell, IL",IL,17179,103.2
2013,"Union, IL",IL,17181,160.9
2013,"Vermilion, IL",IL,17183,109.7
2013,"Wabash, IL",IL,17185,127.3
2013,"Warren, IL",IL,17187,72.9
2013,"Washington, IL",IL,17189,9.7
2013,"Wayne, IL",IL,17191,95.3
2013,"White, IL",IL,17193,112.5
2013,"Whiteside, IL",IL,17195,75.2
2013,"Will, IL",IL,17197,59.8
2013,"Williamson, IL",IL,17199,157.4
2013,"Winnebago, IL",IL,17201,108.9
2013,"Woodford, IL",IL,17203,20.1
2013,"Adams, IN",IN,18001,69.5
2013,"Allen, IN",IN,18003,90.8
2013,"Bartholomew, IN",IN,18005,130.1
2013,"Benton, IN",IN,18007,24.4
2013,"Blackford, IN",IN,18009,132.1
2013,"Boone, IN",IN,18011,81.7
2013,"Brown, IN",IN,18013,46.1
2013,"Carroll, IN",IN,18015,37.4
2013,"Cass, IN",IN,18017,83
2013,"Clark, IN",IN,18019,149.2
2013,"Clay, IN",IN,18021,122.7
2013,"Clinton, IN",IN,18023,111.3
2013,"Crawford, IN",IN,18025,72.6
2013,"Daviess, IN",IN,18027,113.1
2013,"Dearborn, IN",IN,18029,104.7
2013,"Decatur, IN",IN,18031,109.6
2013,"DeKalb, IN",IN,18033,85.3
2013,"Delaware, IN",IN,18035,145.8
2013,"Dubois, IN",IN,18037,127.5
2013,"Elkhart, IN",IN,18039,91.5
2013,"Fayette, IN",IN,18041,172.4
2013,"Floyd, IN",IN,18043,183.8
2013,"Fountain, IN",IN,18045,134
2013,"Franklin, IN",IN,18047,64
2013,"Fulton, IN",IN,18049,112.5
2013,"Gibson, IN",IN,18051,116.2
2013,"Grant, IN",IN,18053,146.5
2013,"Greene, IN",IN,18055,108.3
2013,"Hamilton, IN",IN,18057,60.5
2013,"Hancock, IN",IN,18059,92.4
2013,"Harrison, IN",IN,18061,112.6
2013,"Hendricks, IN",IN,18063,89.8
2013,"Henry, IN",IN,18065,114.7
2013,"Howard, IN",IN,18067,145.8
2013,"Huntington, IN",IN,18069,102.9
2013,"Jackson, IN",IN,18071,127.6
2013,"Jasper, IN",IN,18073,132.1
2013,"Jay, IN",IN,18075,130.2
2013,"Jefferson, IN",IN,18077,141.1
2013,"Jennings, IN",IN,18079,137.1
2013,"Johnson, IN",IN,18081,109
2013,"Knox, IN",IN,18083,172.6
2013,"Kosciusko, IN",IN,18085,87.7
2013,"LaGrange, IN",IN,18087,29.2
2013,"Lake, IN",IN,18089,95.6
2013,"LaPorte, IN",IN,18091,127.4
2013,"Lawrence, IN",IN,18093,166.8
2013,"Madison, IN",IN,18095,144.8
2013,"Marion, IN",IN,18097,95.7
2013,"Marshall, IN",IN,18099,101.8
2013,"Martin, IN",IN,18101,129.6
2013,"Miami, IN",IN,18103,77.6
2013,"Monroe, IN",IN,18105,88.8
2013,"Montgomery, IN",IN,18107,115.2
2013,"Morgan, IN",IN,18109,149.4
2013,"Newton, IN",IN,18111,30.9
2013,"Noble, IN",IN,18113,94.1
2013,"Ohio, IN",IN,18115,–
2013,"Orange, IN",IN,18117,143.9
2013,"Owen, IN",IN,18119,87.4
2013,"Parke, IN",IN,18121,58.5
2013,"Perry, IN",IN,18123,120.1
2013,"Pike, IN",IN,18125,102.8
2013,"Porter, IN",IN,18127,105.7
2013,"Posey, IN",IN,18129,76.2
2013,"Pulaski, IN",IN,18131,82.4
2013,"Putnam, IN",IN,18133,93.8
2013,"Randolph, IN",IN,18135,107
2013,"Ripley, IN",IN,18137,120.6
2013,"Rush, IN",IN,18139,107.9
2013,"St. Joseph, IN",IN,18141,97.3
2013,"Scott, IN",IN,18143,221.7
2013,"Shelby, IN",IN,18145,103.1
2013,"Spencer, IN",IN,18147,80.1
2013,"Starke, IN",IN,18149,143.3
2013,"Steuben, IN",IN,18151,94.8
2013,"Sullivan, IN",IN,18153,136.4
2013,"Switzerland, IN",IN,18155,60.2
2013,"Tippecanoe, IN",IN,18157,87.5
2013,"Tipton, IN",IN,18159,81.8
2013,"Union, IN",IN,18161,64.1
2013,"Vanderburgh, IN",IN,18163,174.7
2013,"Vermillion, IN",IN,18165,119.2
2013,"Vigo, IN",IN,18167,137.2
2013,"Wabash, IN",IN,18169,113.6
2013,"Warren, IN",IN,18171,–
2013,"Warrick, IN",IN,18173,95.5
2013,"Washington, IN",IN,18175,104.7
2013,"Wayne, IN",IN,18177,132.9
2013,"Wells, IN",IN,18179,81.6
2013,"White, IN",IN,18181,99.9
2013,"Whitley, IN",IN,18183,118.3
2013,"Allen, KS",KS,20001,183.5
2013,"Anderson, KS",KS,20003,–
2013,"Atchison, KS",KS,20005,118
2013,"Barber, KS",KS,20007,110.1
2013,"Barton, KS",KS,20009,115.1
2013,"Bourbon, KS",KS,20011,120.5
2013,"Brown, KS",KS,20013,52.6
2013,"Butler, KS",KS,20015,112.8
2013,"Chase, KS",KS,20017,–
2013,"Chautauqua, KS",KS,20019,18.6
2013,"Cherokee, KS",KS,20021,57.7
2013,"Cheyenne, KS",KS,20023,121.9
2013,"Clark, KS",KS,20025,–
2013,"Clay, KS",KS,20027,99.6
2013,"Cloud, KS",KS,20029,89.9
2013,"Coffey, KS",KS,20031,–
2013,"Comanche, KS",KS,20033,–
2013,"Cowley, KS",KS,20035,100.4
2013,"Crawford, KS",KS,20037,143
2013,"Decatur, KS",KS,20039,109.9
2013,"Dickinson, KS",KS,20041,37.4
2013,"Doniphan, KS",KS,20043,–
2013,"Douglas, KS",KS,20045,78.3
2013,"Edwards, KS",KS,20047,–
2013,"Elk, KS",KS,20049,–
2013,"Ellis, KS",KS,20051,135.7
2013,"Ellsworth, KS",KS,20053,94.2
2013,"Finney, KS",KS,20055,89.2
2013,"Ford, KS",KS,20057,92.4
2013,"Franklin, KS",KS,20059,146.9
2013,"Geary, KS",KS,20061,72.3
2013,"Gove, KS",KS,20063,–
2013,"Graham, KS",KS,20065,170.7
2013,"Grant, KS",KS,20067,–
2013,"Gray, KS",KS,20069,25.1
2013,"Greeley, KS",KS,20071,143.8
2013,"Greenwood, KS",KS,20073,–
2013,"Hamilton, KS",KS,20075,77.6
2013,"Harper, KS",KS,20077,79
2013,"Harvey, KS",KS,20079,103.6
2013,"Haskell, KS",KS,20081,–
2013,"Hodgeman, KS",KS,20083,–
2013,"Jackson, KS",KS,20085,52.8
2013,"Jefferson, KS",KS,20087,17
2013,"Jewell, KS",KS,20089,–
2013,"Johnson, KS",KS,20091,73.8
2013,"Kearny, KS",KS,20093,73.8
2013,"Kingman, KS",KS,20095,–
2013,"Kiowa, KS",KS,20097,–
2013,"Labette, KS",KS,20099,109.7
2013,"Lane, KS",KS,20101,–
2013,"Leavenworth, KS",KS,20103,57.9
2013,"Lincoln, KS",KS,20105,–
2013,"Linn, KS",KS,20107,–
2013,"Logan, KS",KS,20109,64.8
2013,"Lyon, KS",KS,20111,76.4
2013,"McPherson, KS",KS,20113,94.5
2013,"Marion, KS",KS,20115,29.6
2013,"Marshall, KS",KS,20117,36.1
2013,"Meade, KS",KS,20119,–
2013,"Miami, KS",KS,20121,20.9
2013,"Mitchell, KS",KS,20123,5.7
2013,"Montgomery, KS",KS,20125,144.8
2013,"Morris, KS",KS,20127,–
2013,"Morton, KS",KS,20129,251.5
2013,"Nemaha, KS",KS,20131,37.9
2013,"Neosho, KS",KS,20133,37.1
2013,"Ness, KS",KS,20135,–
2013,"Norton, KS",KS,20137,118.9
2013,"Osage, KS",KS,20139,–
2013,"Osborne, KS",KS,20141,182.4
2013,"Ottawa, KS",KS,20143,–
2013,"Pawnee, KS",KS,20145,74
2013,"Phillips, KS",KS,20147,–
2013,"Pottawatomie, KS",KS,20149,–
2013,"Pratt, KS",KS,20151,194.8
2013,"Rawlins, KS",KS,20153,–
2013,"Reno, KS",KS,20155,121.3
2013,"Republic, KS",KS,20157,76.3
2013,"Rice, KS",KS,20159,60.6
2013,"Riley, KS",KS,20161,74.9
2013,"Rooks, KS",KS,20163,–
2013,"Rush, KS",KS,20165,57.4
2013,"Russell, KS",KS,20167,–
2013,"Saline, KS",KS,20169,172.2
2013,"Scott, KS",KS,20171,159.2
2013,"Sedgwick, KS",KS,20173,114.9
2013,"Seward, KS",KS,20175,150
2013,"Shawnee, KS",KS,20177,116.1
2013,"Sheridan, KS",KS,20179,–
2013,"Sherman, KS",KS,20181,107.8
2013,"Smith, KS",KS,20183,171.8
2013,"Stafford, KS",KS,20185,–
2013,"Stanton, KS",KS,20187,–
2013,"Stevens, KS",KS,20189,–
2013,"Sumner, KS",KS,20191,73.5
2013,"Thomas, KS",KS,20193,125.7
2013,"Trego, KS",KS,20195,152
2013,"Wabaunsee, KS",KS,20197,–
2013,"Wallace, KS",KS,20199,66.4
2013,"Washington, KS",KS,20201,16
2013,"Wichita, KS",KS,20203,–
2013,"Wilson, KS",KS,20205,123.5
2013,"Woodson, KS",KS,20207,–
2013,"Wyandotte, KS",KS,20209,81.3
2013,"Adair, KY",KY,21001,117.5
2013,"Allen, KY",KY,21003,80
2013,"Anderson, KY",KY,21005,111.9
2013,"Ballard, KY",KY,21007,111
2013,"Barren, KY",KY,21009,141.1
2013,"Bath, KY",KY,21011,63.9
2013,"Bell, KY",KY,21013,266
2013,"Boone, KY",KY,21015,106.3
2013,"Bourbon, KY",KY,21017,106.2
2013,"Boyd, KY",KY,21019,126.9
2013,"Boyle, KY",KY,21021,158.6
2013,"Bracken, KY",KY,21023,19.1
2013,"Breathitt, KY",KY,21025,210.7
2013,"Breckinridge, KY",KY,21027,47.5
2013,"Bullitt, KY",KY,21029,73.2
2013,"Butler, KY",KY,21031,114.1
2013,"Caldwell, KY",KY,21033,139.6
2013,"Calloway, KY",KY,21035,103.1
2013,"Campbell, KY",KY,21037,98.2
2013,"Carlisle, KY",KY,21039,60.9
2013,"Carroll, KY",KY,21041,178
2013,"Carter, KY",KY,21043,97.4
2013,"Casey, KY",KY,21045,73.3
2013,"Christian, KY",KY,21047,73.3
2013,"Clark, KY",KY,21049,115.5
2013,"Clay, KY",KY,21051,233.9
2013,"Clinton, KY",KY,21053,150
2013,"Crittenden, KY",KY,21055,131
2013,"Cumberland, KY",KY,21057,229.3
2013,"Daviess, KY",KY,21059,123.2
2013,"Edmonson, KY",KY,21061,88
2013,"Elliott, KY",KY,21063,–
2013,"Estill, KY",KY,21065,171.2
2013,"Fayette, KY",KY,21067,75
2013,"Fleming, KY",KY,21069,125.2
2013,"Floyd, KY",KY,21071,290.1
2013,"Franklin, KY",KY,21073,112.5
2013,"Fulton, KY",KY,21075,192.9
2013,"Gallatin, KY",KY,21077,–
2013,"Garrard, KY",KY,21079,57.4
2013,"Grant, KY",KY,21081,128.8
2013,"Graves, KY",KY,21083,89
2013,"Grayson, KY",KY,21085,142.6
2013,"Green, KY",KY,21087,96.4
2013,"Greenup, KY",KY,21089,110
2013,"Hancock, KY",KY,21091,17.2
2013,"Hardin, KY",KY,21093,87.3
2013,"Harlan, KY",KY,21095,148.8
2013,"Harrison, KY",KY,21097,90.9
2013,"Hart, KY",KY,21099,63.1
2013,"Henderson, KY",KY,21101,153.5
2013,"Henry, KY",KY,21103,51.4
2013,"Hickman, KY",KY,21105,71
2013,"Hopkins, KY",KY,21107,147.8
2013,"Jackson, KY",KY,21109,51.8
2013,"Jefferson, KY",KY,21111,96.8
2013,"Jessamine, KY",KY,21113,100
2013,"Johnson, KY",KY,21115,204.7
2013,"Kenton, KY",KY,21117,81.3
2013,"Knott, KY",KY,21119,78.3
2013,"Knox, KY",KY,21121,105.5
2013,"Larue, KY",KY,21123,83.9
2013,"Laurel, KY",KY,21125,131.3
2013,"Lawrence, KY",KY,21127,122.6
2013,"Lee, KY",KY,21129,202.3
2013,"Leslie, KY",KY,21131,238.2
2013,"Letcher, KY",KY,21133,160.6
2013,"Lewis, KY",KY,21135,34.6
2013,"Lincoln, KY",KY,21137,83
2013,"Livingston, KY",KY,21139,–
2013,"Logan, KY",KY,21141,78.1
2013,"Lyon, KY",KY,21143,121.5
2013,"McCracken, KY",KY,21145,202.7
2013,"McCreary, KY",KY,21147,137.9
2013,"McLean, KY",KY,21149,67.5
2013,"Madison, KY",KY,21151,97.9
2013,"Magoffin, KY",KY,21153,135.2
2013,"Marion, KY",KY,21155,114.8
2013,"Marshall, KY",KY,21157,115.1
2013,"Martin, KY",KY,21159,97.4
2013,"Mason, KY",KY,21161,119.8
2013,"Meade, KY",KY,21163,60.4
2013,"Menifee, KY",KY,21165,42.3
2013,"Mercer, KY",KY,21167,99
2013,"Metcalfe, KY",KY,21169,71
2013,"Monroe, KY",KY,21171,155.7
2013,"Montgomery, KY",KY,21173,176.3
2013,"Morgan, KY",KY,21175,57.6
2013,"Muhlenberg, KY",KY,21177,136.2
2013,"Nelson, KY",KY,21179,114.4
2013,"Nicholas, KY",KY,21181,–
2013,"Ohio, KY",KY,21183,119.2
2013,"Oldham, KY",KY,21185,66.1
2013,"Owen, KY",KY,21187,61.6
2013,"Owsley, KY",KY,21189,272.6
2013,"Pendleton, KY",KY,21191,52.6
2013,"Perry, KY",KY,21193,246.2
2013,"Pike, KY",KY,21195,267.7
2013,"Powell, KY",KY,21197,133.4
2013,"Pulaski, KY",KY,21199,118.9
2013,"Robertson, KY",KY,21201,–
2013,"Rockcastle, KY",KY,21203,111.7
2013,"Rowan, KY",KY,21205,148.2
2013,"Russell, KY",KY,21207,189.8
2013,"Scott, KY",KY,21209,83.4
2013,"Shelby, KY",KY,21211,84.5
2013,"Simpson, KY",KY,21213,121.5
2013,"Spencer, KY",KY,21215,51.4
2013,"Taylor, KY",KY,21217,126.2
2013,"Todd, KY",KY,21219,88.1
2013,"Trigg, KY",KY,21221,84.7
2013,"Trimble, KY",KY,21223,15
2013,"Union, KY",KY,21225,136.6
2013,"Warren, KY",KY,21227,108.9
2013,"Washington, KY",KY,21229,50.1
2013,"Wayne, KY",KY,21231,172.5
2013,"Webster, KY",KY,21233,119.6
2013,"Whitley, KY",KY,21235,312
2013,"Wolfe, KY",KY,21237,184.5
2013,"Woodford, KY",KY,21239,72.9
2013,"Acadia, LA",LA,22001,87.3
2013,"Allen, LA",LA,22003,115
2013,"Ascension, LA",LA,22005,118.3
2013,"Assumption, LA",LA,22007,38.6
2013,"Avoyelles, LA",LA,22009,143
2013,"Beauregard, LA",LA,22011,91.1
2013,"Bienville, LA",LA,22013,58.8
2013,"Bossier, LA",LA,22015,105.2
2013,"Caddo, LA",LA,22017,123
2013,"Calcasieu, LA",LA,22019,124.9
2013,"Caldwell, LA",LA,22021,58.2
2013,"Cameron, LA",LA,22023,–
2013,"Catahoula, LA",LA,22025,114.8
2013,"Claiborne, LA",LA,22027,71.2
2013,"Concordia, LA",LA,22029,80.8
2013,"De Soto, LA",LA,22031,36.6
2013,"East Baton Rouge, LA",LA,22033,113.9
2013,"East Carroll, LA",LA,22035,99.3
2013,"East Feliciana, LA",LA,22037,59.9
2013,"Evangeline, LA",LA,22039,227.4
2013,"Franklin, LA",LA,22041,105.1
2013,"Grant, LA",LA,22043,–
2013,"Iberia, LA",LA,22045,122.6
2013,"Iberville, LA",LA,22047,104.9
2013,"Jackson, LA",LA,22049,34.8
2013,"Jefferson, LA",LA,22051,123.6
2013,"Jefferson Davis, LA",LA,22053,114.7
2013,"Lafayette, LA",LA,22055,122.9
2013,"Lafourche, LA",LA,22057,112.8
2013,"La Salle, LA",LA,22059,135.7
2013,"Lincoln, LA",LA,22061,107.2
2013,"Livingston, LA",LA,22063,110.9
2013,"Madison, LA",LA,22065,–
2013,"Morehouse, LA",LA,22067,119.7
2013,"Natchitoches, LA",LA,22069,91.6
2013,"Orleans, LA",LA,22071,73.1
2013,"Ouachita, LA",LA,22073,127.5
2013,"Plaquemines, LA",LA,22075,–
2013,"Pointe Coupee, LA",LA,22077,94.8
2013,"Rapides, LA",LA,22079,174.7
2013,"Red River, LA",LA,22081,–
2013,"Richland, LA",LA,22083,67.6
2013,"Sabine, LA",LA,22085,106
2013,"St. Bernard, LA",LA,22087,154.7
2013,"St. Charles, LA",LA,22089,91.1
2013,"St. Helena, LA",LA,22091,20.1
2013,"St. James, LA",LA,22093,35.5
2013,"St. John the Baptist, LA",LA,22095,98.7
2013,"St. Landry, LA",LA,22097,161.6
2013,"St. Martin, LA",LA,22099,89.9
2013,"St. Mary, LA",LA,22101,131.6
2013,"St. Tammany, LA",LA,22103,127.3
2013,"Tangipahoa, LA",LA,22105,154.3
2013,"Tensas, LA",LA,22107,12.8
2013,"Terrebonne, LA",LA,22109,116.9
2013,"Union, LA",LA,22111,64.9
2013,"Vermilion, LA",LA,22113,80.3
2013,"Vernon, LA",LA,22115,107.1
2013,"Washington, LA",LA,22117,152.6
2013,"Webster, LA",LA,22119,131.7
2013,"West Baton Rouge, LA",LA,22121,90.5
2013,"West Carroll, LA",LA,22123,109
2013,"West Feliciana, LA",LA,22125,48.5
2013,"Winn, LA",LA,22127,59.9
2013,"Barnstable, MA",MA,25001,82.4
2013,"Berkshire, MA",MA,25003,85.1
2013,"Bristol, MA",MA,25005,91.2
2013,"Dukes, MA",MA,25007,74.5
2013,"Essex, MA",MA,25009,62.3
2013,"Franklin, MA",MA,25011,68.2
2013,"Hampden, MA",MA,25013,89
2013,"Hampshire, MA",MA,25015,72.7
2013,"Middlesex, MA",MA,25017,45.9
2013,"Nantucket, MA",MA,25019,49.3
2013,"Norfolk, MA",MA,25021,54.6
2013,"Plymouth, MA",MA,25023,70.3
2013,"Suffolk, MA",MA,25025,45.1
2013,"Worcester, MA",MA,25027,70.6
2013,"Allegany, MD",MD,24001,129.2
2013,"Anne Arundel, MD",MD,24003,78.6
2013,"Baltimore, MD",MD,24005,84.5
2013,"Calvert, MD",MD,24009,104.5
2013,"Caroline, MD",MD,24011,61.6
2013,"Carroll, MD",MD,24013,82.3
2013,"Cecil, MD",MD,24015,87.1
2013,"Charles, MD",MD,24017,88.6
2013,"Dorchester, MD",MD,24019,68.7
2013,"Frederick, MD",MD,24021,84.2
2013,"Garrett, MD",MD,24023,101.7
2013,"Harford, MD",MD,24025,88.4
2013,"Howard, MD",MD,24027,39.2
2013,"Kent, MD",MD,24029,134.9
2013,"Montgomery, MD",MD,24031,40.3
2013,"Prince George’s, MD",MD,24033,46.5
2013,"Queen Anne’s, MD",MD,24035,78.8
2013,"St. Mary’s, MD",MD,24037,78.2
2013,"Somerset, MD",MD,24039,57
2013,"Talbot, MD",MD,24041,107.8
2013,"Washington, MD",MD,24043,124.8
2013,"Wicomico, MD",MD,24045,96.1
2013,"Worcester, MD",MD,24047,98
2013,"Baltimore City, MD",MD,24510,68.5
2013,"Androscoggin, ME",ME,23001,99.5
2013,"Aroostook, ME",ME,23003,83.3
2013,"Cumberland, ME",ME,23005,74.4
2013,"Franklin, ME",ME,23007,74.5
2013,"Hancock, ME",ME,23009,79.4
2013,"Kennebec, ME",ME,23011,118.8
2013,"Knox, ME",ME,23013,75.6
2013,"Lincoln, ME",ME,23015,77.3
2013,"Oxford, ME",ME,23017,88.3
2013,"Penobscot, ME",ME,23019,91.5
2013,"Piscataquis, ME",ME,23021,107
2013,"Sagadahoc, ME",ME,23023,81.9
2013,"Somerset, ME",ME,23025,87.1
2013,"Waldo, ME",ME,23027,65.7
2013,"Washington, ME",ME,23029,74.1
2013,"York, ME",ME,23031,82.3
2013,"Alcona, MI",MI,26001,35.3
2013,"Alger, MI",MI,26003,84.8
2013,"Allegan, MI",MI,26005,60.5
2013,"Alpena, MI",MI,26007,129.6
2013,"Antrim, MI",MI,26009,55.3
2013,"Arenac, MI",MI,26011,146.2
2013,"Baraga, MI",MI,26013,98.5
2013,"Barry, MI",MI,26015,65.1
2013,"Bay, MI",MI,26017,109
2013,"Benzie, MI",MI,26019,87.1
2013,"Berrien, MI",MI,26021,118.7
2013,"Branch, MI",MI,26023,94.4
2013,"Calhoun, MI",MI,26025,122.4
2013,"Cass, MI",MI,26027,48
2013,"Charlevoix, MI",MI,26029,85.4
2013,"Cheboygan, MI",MI,26031,143
2013,"Chippewa, MI",MI,26033,79.4
2013,"Clare, MI",MI,26035,164.1
2013,"Clinton, MI",MI,26037,45.2
2013,"Crawford, MI",MI,26039,109.6
2013,"Delta, MI",MI,26041,114.1
2013,"Dickinson, MI",MI,26043,133.8
2013,"Eaton, MI",MI,26045,108.6
2013,"Emmet, MI",MI,26047,148.1
2013,"Genesee, MI",MI,26049,134.2
2013,"Gladwin, MI",MI,26051,140.2
2013,"Gogebic, MI",MI,26053,135.5
2013,"Grand Traverse, MI",MI,26055,140.8
2013,"Gratiot, MI",MI,26057,91.4
2013,"Hillsdale, MI",MI,26059,79.6
2013,"Houghton, MI",MI,26061,43.7
2013,"Huron, MI",MI,26063,90.2
2013,"Ingham, MI",MI,26065,91.6
2013,"Ionia, MI",MI,26067,72.3
2013,"Iosco, MI",MI,26069,171.8
2013,"Iron, MI",MI,26071,98.1
2013,"Isabella, MI",MI,26073,94.8
2013,"Jackson, MI",MI,26075,98.6
2013,"Kalamazoo, MI",MI,26077,89.6
2013,"Kalkaska, MI",MI,26079,137.3
2013,"Kent, MI",MI,26081,88.2
2013,"Keweenaw, MI",MI,26083,–
2013,"Lake, MI",MI,26085,–
2013,"Lapeer, MI",MI,26087,87.2
2013,"Leelanau, MI",MI,26089,27.4
2013,"Lenawee, MI",MI,26091,90.9
2013,"Livingston, MI",MI,26093,69.5
2013,"Luce, MI",MI,26095,134.6
2013,"Mackinac, MI",MI,26097,89.4
2013,"Macomb, MI",MI,26099,110.8
